time,station,in-flow,out-flow
2017-01-03 19:20:00,世界之窗,127,278
2017-01-03 19:25:00,世界之窗,106,305
2017-01-03 19:30:00,世界之窗,120,246
2017-01-03 19:35:00,世界之窗,106,282
2017-01-03 19:40:00,世界之窗,128,242
2017-01-03 19:45:00,世界之窗,99,218
2017-01-03 19:50:00,世界之窗,109,172
2017-01-03 19:55:00,世界之窗,104,237
2017-01-03 20:00:00,世界之窗,133,150
2017-01-03 20:05:00,世界之窗,94,224
2017-01-03 20:10:00,世界之窗,133,158
2017-01-03 20:15:00,世界之窗,130,164
2017-01-03 20:20:00,世界之窗,137,134
2017-01-03 20:25:00,世界之窗,120,155
2017-01-03 20:30:00,世界之窗,122,132
2017-01-03 20:35:00,世界之窗,133,180
2017-01-03 20:40:00,世界之窗,112,144
2017-01-03 20:45:00,世界之窗,132,178
2017-01-03 20:50:00,世界之窗,107,170
2017-01-03 20:55:00,世界之窗,132,135
2017-01-03 21:00:00,世界之窗,142,125
2017-01-03 21:05:00,世界之窗,153,123
2017-01-03 21:10:00,世界之窗,143,172
2017-01-03 21:15:00,世界之窗,145,131
2017-01-03 21:20:00,世界之窗,161,134
2017-01-03 21:25:00,世界之窗,155,187
2017-01-03 21:30:00,世界之窗,127,114
2017-01-03 21:35:00,世界之窗,136,155
2017-01-03 21:40:00,世界之窗,110,105
2017-01-03 21:45:00,世界之窗,137,123
2017-01-03 21:50:00,世界之窗,109,154
2017-01-03 21:55:00,世界之窗,95,104
2017-01-03 22:00:00,世界之窗,163,78
2017-01-03 22:05:00,世界之窗,133,82
2017-01-03 22:10:00,世界之窗,94,70
2017-01-03 22:15:00,世界之窗,96,182
2017-01-03 22:20:00,世界之窗,96,85
2017-01-03 22:25:00,世界之窗,114,95
2017-01-03 22:30:00,世界之窗,60,73
2017-01-03 22:35:00,世界之窗,65,156
2017-01-03 22:40:00,世界之窗,68,38
2017-01-03 22:45:00,世界之窗,62,142
2017-01-03 22:50:00,世界之窗,50,12
2017-01-03 22:55:00,世界之窗,37,93
2017-01-03 23:00:00,世界之窗,31,66
2017-01-03 23:05:00,世界之窗,34,43
2017-01-03 23:10:00,世界之窗,29,51
2017-01-03 23:15:00,世界之窗,26,38
2017-01-03 23:20:00,世界之窗,17,53
2017-01-03 23:25:00,世界之窗,4,26
2017-01-03 23:30:00,世界之窗,5,14
2017-01-03 23:35:00,世界之窗,0,12
2017-01-03 23:40:00,世界之窗,0,1
2017-01-04 06:15:00,世界之窗,7,0
2017-01-04 06:20:00,世界之窗,5,0
2017-01-04 06:25:00,世界之窗,20,2
2017-01-04 06:30:00,世界之窗,25,0
2017-01-04 06:35:00,世界之窗,37,4
2017-01-04 06:40:00,世界之窗,41,1
2017-01-04 06:45:00,世界之窗,42,27
2017-01-04 06:50:00,世界之窗,48,8
2017-01-04 06:55:00,世界之窗,72,24
2017-01-04 07:00:00,世界之窗,69,28
2017-01-04 07:05:00,世界之窗,108,60
2017-01-04 07:10:00,世界之窗,107,39
2017-01-04 07:15:00,世界之窗,84,32
2017-01-04 07:20:00,世界之窗,147,37
2017-01-04 07:25:00,世界之窗,130,46
2017-01-04 07:30:00,世界之窗,152,32
2017-01-04 07:35:00,世界之窗,172,40
2017-01-04 07:40:00,世界之窗,217,73
2017-01-04 07:45:00,世界之窗,246,98
2017-01-04 07:50:00,世界之窗,333,102
2017-01-04 07:55:00,世界之窗,355,89
2017-01-04 08:00:00,世界之窗,350,100
2017-01-04 08:05:00,世界之窗,410,121
2017-01-04 08:10:00,世界之窗,450,127
2017-01-04 08:15:00,世界之窗,486,104
2017-01-04 08:20:00,世界之窗,520,127
2017-01-04 08:25:00,世界之窗,494,149
2017-01-04 08:30:00,世界之窗,499,123
2017-01-04 08:35:00,世界之窗,516,126
2017-01-04 08:40:00,世界之窗,439,187
2017-01-04 08:45:00,世界之窗,381,137
2017-01-04 08:50:00,世界之窗,309,174
2017-01-04 08:55:00,世界之窗,355,135
2017-01-04 09:00:00,世界之窗,244,123
2017-01-04 09:05:00,世界之窗,238,103
2017-01-04 09:10:00,世界之窗,230,100
2017-01-04 09:15:00,世界之窗,189,120
2017-01-04 09:20:00,世界之窗,215,117
2017-01-04 09:25:00,世界之窗,154,91
2017-01-04 09:30:00,世界之窗,164,89
2017-01-04 09:35:00,世界之窗,155,107
2017-01-04 09:40:00,世界之窗,121,83
2017-01-04 09:45:00,世界之窗,89,96
2017-01-04 09:50:00,世界之窗,114,99
2017-01-04 09:55:00,世界之窗,76,102
2017-01-04 10:00:00,世界之窗,122,95
2017-01-04 10:05:00,世界之窗,82,76
2017-01-04 10:10:00,世界之窗,89,99
2017-01-04 10:15:00,世界之窗,60,76
2017-01-04 10:20:00,世界之窗,66,76
2017-01-04 10:25:00,世界之窗,74,87
2017-01-04 10:30:00,世界之窗,67,69
2017-01-04 10:35:00,世界之窗,66,97
2017-01-04 10:40:00,世界之窗,65,86
2017-01-04 10:45:00,世界之窗,76,84
2017-01-04 10:50:00,世界之窗,67,69
2017-01-04 10:55:00,世界之窗,55,92
2017-01-04 11:00:00,世界之窗,58,91
2017-01-04 11:05:00,世界之窗,79,71
2017-01-04 11:10:00,世界之窗,76,60
2017-01-04 11:15:00,世界之窗,58,64
2017-01-04 11:20:00,世界之窗,84,85
2017-01-04 11:25:00,世界之窗,70,80
2017-01-04 11:30:00,世界之窗,69,50
2017-01-04 11:35:00,世界之窗,73,116
2017-01-04 11:40:00,世界之窗,68,60
2017-01-04 11:45:00,世界之窗,60,122
2017-01-04 11:50:00,世界之窗,54,85
2017-01-04 11:55:00,世界之窗,66,115
2017-01-04 12:00:00,世界之窗,56,85
2017-01-04 12:05:00,世界之窗,83,123
2017-01-04 12:10:00,世界之窗,68,87
2017-01-04 12:15:00,世界之窗,72,98
2017-01-04 12:20:00,世界之窗,71,90
2017-01-04 12:25:00,世界之窗,60,75
2017-01-04 12:30:00,世界之窗,79,65
2017-01-04 12:35:00,世界之窗,76,105
2017-01-04 12:40:00,世界之窗,80,93
2017-01-04 12:45:00,世界之窗,76,88
2017-01-04 12:50:00,世界之窗,84,74
2017-01-04 12:55:00,世界之窗,87,83
2017-01-04 13:00:00,世界之窗,90,64
2017-01-04 13:05:00,世界之窗,93,81
2017-01-04 13:10:00,世界之窗,95,76
2017-01-04 13:15:00,世界之窗,118,61
2017-01-04 13:20:00,世界之窗,112,79
2017-01-04 13:25:00,世界之窗,122,58
2017-01-04 13:30:00,世界之窗,92,99
2017-01-04 13:35:00,世界之窗,112,88
2017-01-04 13:40:00,世界之窗,103,105
2017-01-04 13:45:00,世界之窗,118,79
2017-01-04 13:50:00,世界之窗,117,76
2017-01-04 13:55:00,世界之窗,86,91
2017-01-04 14:00:00,世界之窗,90,93
2017-01-04 14:05:00,世界之窗,93,94
2017-01-04 14:10:00,世界之窗,81,88
2017-01-04 14:15:00,世界之窗,96,73
2017-01-04 14:20:00,世界之窗,84,89
2017-01-04 14:25:00,世界之窗,104,75
2017-01-04 14:30:00,世界之窗,127,122
2017-01-04 14:35:00,世界之窗,108,77
2017-01-04 14:40:00,世界之窗,99,97
2017-01-04 14:45:00,世界之窗,81,115
2017-01-04 14:50:00,世界之窗,86,128
2017-01-04 14:55:00,世界之窗,86,97
2017-01-04 15:00:00,世界之窗,81,89
2017-01-04 15:05:00,世界之窗,87,80
2017-01-04 15:10:00,世界之窗,105,79
2017-01-04 15:15:00,世界之窗,96,84
2017-01-04 15:20:00,世界之窗,78,133
2017-01-04 15:25:00,世界之窗,98,100
2017-01-04 15:30:00,世界之窗,100,81
2017-01-04 15:35:00,世界之窗,80,83
2017-01-04 15:40:00,世界之窗,89,109
2017-01-04 15:45:00,世界之窗,83,90
2017-01-04 15:50:00,世界之窗,89,101
2017-01-04 15:55:00,世界之窗,84,104
2017-01-04 16:00:00,世界之窗,99,112
2017-01-04 16:05:00,世界之窗,101,79
2017-01-04 16:10:00,世界之窗,104,85
2017-01-04 16:15:00,世界之窗,115,121
2017-01-04 16:20:00,世界之窗,102,138
2017-01-04 16:25:00,世界之窗,103,115
2017-01-04 16:30:00,世界之窗,122,105
2017-01-04 16:35:00,世界之窗,125,126
2017-01-04 16:40:00,世界之窗,113,150
2017-01-04 16:45:00,世界之窗,98,126
2017-01-04 16:50:00,世界之窗,160,119
2017-01-04 16:55:00,世界之窗,118,147
2017-01-04 17:00:00,世界之窗,119,99
2017-01-04 17:05:00,世界之窗,104,113
2017-01-04 17:10:00,世界之窗,139,159
2017-01-04 17:15:00,世界之窗,136,144
2017-01-04 17:20:00,世界之窗,131,100
2017-01-04 17:25:00,世界之窗,118,139
2017-01-04 17:30:00,世界之窗,119,155
2017-01-04 17:35:00,世界之窗,144,158
2017-01-04 17:40:00,世界之窗,178,138
2017-01-04 17:45:00,世界之窗,168,247
2017-01-04 17:50:00,世界之窗,174,227
2017-01-04 17:55:00,世界之窗,160,198
2017-01-04 18:00:00,世界之窗,201,271
2017-01-04 18:05:00,世界之窗,217,309
2017-01-04 18:10:00,世界之窗,216,259
2017-01-04 18:15:00,世界之窗,202,333
2017-01-04 18:20:00,世界之窗,206,351
2017-01-04 18:25:00,世界之窗,192,376
2017-01-04 18:30:00,世界之窗,196,473
2017-01-04 18:35:00,世界之窗,193,429
2017-01-04 18:40:00,世界之窗,161,460
2017-01-04 18:45:00,世界之窗,178,266
2017-01-04 18:50:00,世界之窗,206,400
2017-01-04 18:55:00,世界之窗,179,443
2017-01-04 19:00:00,世界之窗,149,396
2017-01-04 19:05:00,世界之窗,133,343
2017-01-04 19:10:00,世界之窗,141,375
2017-01-04 19:15:00,世界之窗,148,380
2017-01-04 19:20:00,世界之窗,141,212
2017-01-04 19:25:00,世界之窗,133,300
2017-01-04 19:30:00,世界之窗,135,282
2017-01-04 19:35:00,世界之窗,135,222
2017-01-04 19:40:00,世界之窗,151,202
2017-01-04 19:45:00,世界之窗,127,181
2017-01-04 19:50:00,世界之窗,114,252
2017-01-04 19:55:00,世界之窗,126,181
2017-01-04 20:00:00,世界之窗,124,191
2017-01-04 20:05:00,世界之窗,129,126
2017-01-04 20:10:00,世界之窗,121,204
2017-01-04 20:15:00,世界之窗,135,195
2017-01-04 20:20:00,世界之窗,173,114
2017-01-04 20:25:00,世界之窗,123,160
2017-01-04 20:30:00,世界之窗,160,187
2017-01-04 20:35:00,世界之窗,139,165
2017-01-04 20:40:00,世界之窗,120,153
2017-01-04 20:45:00,世界之窗,122,126
2017-01-04 20:50:00,世界之窗,129,164
2017-01-04 20:55:00,世界之窗,139,127
2017-01-04 21:00:00,世界之窗,162,217
2017-01-04 21:05:00,世界之窗,155,139
2017-01-04 21:10:00,世界之窗,126,190
2017-01-04 21:15:00,世界之窗,144,103
2017-01-04 21:20:00,世界之窗,159,186
2017-01-04 21:25:00,世界之窗,146,175
2017-01-04 21:30:00,世界之窗,132,134
2017-01-04 21:35:00,世界之窗,132,144
2017-01-04 21:40:00,世界之窗,118,178
2017-01-04 21:45:00,世界之窗,120,114
2017-01-04 21:50:00,世界之窗,132,67
2017-01-04 21:55:00,世界之窗,102,143
2017-01-04 22:00:00,世界之窗,133,116
2017-01-04 22:05:00,世界之窗,146,127
2017-01-04 22:10:00,世界之窗,104,65
2017-01-04 22:15:00,世界之窗,86,169
2017-01-04 22:20:00,世界之窗,91,108
2017-01-04 22:25:00,世界之窗,56,98
2017-01-04 22:30:00,世界之窗,48,132
2017-01-04 22:35:00,世界之窗,68,142
2017-01-04 22:40:00,世界之窗,50,47
2017-01-04 22:45:00,世界之窗,47,132
2017-01-04 22:50:00,世界之窗,37,23
2017-01-04 22:55:00,世界之窗,22,110
2017-01-04 23:00:00,世界之窗,28,52
2017-01-04 23:05:00,世界之窗,22,43
2017-01-04 23:10:00,世界之窗,10,63
2017-01-04 23:15:00,世界之窗,19,65
2017-01-04 23:20:00,世界之窗,23,42
2017-01-04 23:25:00,世界之窗,3,50
2017-01-04 23:30:00,世界之窗,5,18
2017-01-04 23:35:00,世界之窗,0,17
2017-01-05 05:35:00,世界之窗,0,1
2017-01-05 06:15:00,世界之窗,11,0
2017-01-05 06:20:00,世界之窗,9,0
2017-01-05 06:25:00,世界之窗,17,1
2017-01-05 06:30:00,世界之窗,28,0
2017-01-05 06:35:00,世界之窗,32,3
2017-01-05 06:40:00,世界之窗,39,8
2017-01-05 06:45:00,世界之窗,33,21
2017-01-05 06:50:00,世界之窗,69,20
2017-01-05 06:55:00,世界之窗,49,24
2017-01-05 07:00:00,世界之窗,78,22
2017-01-05 07:05:00,世界之窗,74,49
2017-01-05 07:10:00,世界之窗,130,47
2017-01-05 07:15:00,世界之窗,92,26
2017-01-05 07:20:00,世界之窗,112,40
2017-01-05 07:25:00,世界之窗,144,41
2017-01-05 07:30:00,世界之窗,138,38
2017-01-05 07:35:00,世界之窗,152,40
2017-01-05 07:40:00,世界之窗,215,78
2017-01-05 07:45:00,世界之窗,259,103
2017-01-05 07:50:00,世界之窗,287,81
2017-01-05 07:55:00,世界之窗,354,90
2017-01-05 08:00:00,世界之窗,370,88
2017-01-05 08:05:00,世界之窗,396,114
2017-01-05 08:10:00,世界之窗,411,112
2017-01-05 08:15:00,世界之窗,461,117
2017-01-05 08:20:00,世界之窗,506,123
2017-01-05 08:25:00,世界之窗,500,128
2017-01-05 08:30:00,世界之窗,543,132
2017-01-05 08:35:00,世界之窗,543,145
2017-01-05 08:40:00,世界之窗,423,206
2017-01-05 08:45:00,世界之窗,380,158
2017-01-05 08:50:00,世界之窗,366,158
2017-01-05 08:55:00,世界之窗,305,133
2017-01-05 09:00:00,世界之窗,274,144
2017-01-05 09:05:00,世界之窗,261,118
2017-01-05 09:10:00,世界之窗,260,78
2017-01-05 09:15:00,世界之窗,209,127
2017-01-05 09:20:00,世界之窗,187,85
2017-01-05 09:25:00,世界之窗,170,114
2017-01-05 09:30:00,世界之窗,164,125
2017-01-05 09:35:00,世界之窗,127,86
2017-01-05 09:40:00,世界之窗,127,82
2017-01-05 09:45:00,世界之窗,86,86
2017-01-05 09:50:00,世界之窗,73,96
2017-01-05 09:55:00,世界之窗,76,98
2017-01-05 10:00:00,世界之窗,80,89
2017-01-05 10:05:00,世界之窗,84,75
2017-01-05 10:10:00,世界之窗,80,87
2017-01-05 10:15:00,世界之窗,89,56
2017-01-05 10:20:00,世界之窗,75,102
2017-01-05 10:25:00,世界之窗,82,75
2017-01-05 10:30:00,世界之窗,67,44
2017-01-05 10:35:00,世界之窗,64,84
2017-01-05 10:40:00,世界之窗,58,77
2017-01-05 10:45:00,世界之窗,68,76
2017-01-05 10:50:00,世界之窗,62,80
2017-01-05 10:55:00,世界之窗,64,90
2017-01-05 11:00:00,世界之窗,69,94
2017-01-05 11:05:00,世界之窗,63,58
2017-01-05 11:10:00,世界之窗,76,110
2017-01-05 11:15:00,世界之窗,56,73
2017-01-05 11:20:00,世界之窗,66,58
2017-01-05 11:25:00,世界之窗,80,117
2017-01-05 11:30:00,世界之窗,88,73
2017-01-05 11:35:00,世界之窗,65,62
2017-01-05 11:40:00,世界之窗,68,81
2017-01-05 11:45:00,世界之窗,54,112
2017-01-05 11:50:00,世界之窗,72,88
2017-01-05 11:55:00,世界之窗,69,145
2017-01-05 12:00:00,世界之窗,53,82
2017-01-05 12:05:00,世界之窗,69,70
2017-01-05 12:10:00,世界之窗,80,114
2017-01-05 12:15:00,世界之窗,86,76
2017-01-05 12:20:00,世界之窗,77,80
2017-01-05 12:25:00,世界之窗,83,109
2017-01-05 12:30:00,世界之窗,104,82
2017-01-05 12:35:00,世界之窗,55,81
2017-01-05 12:40:00,世界之窗,92,88
2017-01-05 12:45:00,世界之窗,91,89
2017-01-05 12:50:00,世界之窗,77,64
2017-01-05 12:55:00,世界之窗,88,86
2017-01-05 13:00:00,世界之窗,93,70
2017-01-05 13:05:00,世界之窗,107,80
2017-01-05 13:10:00,世界之窗,81,54
2017-01-05 13:15:00,世界之窗,103,83
2017-01-05 13:20:00,世界之窗,110,82
2017-01-05 13:25:00,世界之窗,121,79
2017-01-05 13:30:00,世界之窗,100,76
2017-01-05 13:35:00,世界之窗,112,76
2017-01-05 13:40:00,世界之窗,127,74
2017-01-05 13:45:00,世界之窗,115,78
2017-01-05 13:50:00,世界之窗,88,68
2017-01-05 13:55:00,世界之窗,88,95
2017-01-05 14:00:00,世界之窗,102,84
2017-01-05 14:05:00,世界之窗,93,83
2017-01-05 14:10:00,世界之窗,109,75
2017-01-05 14:15:00,世界之窗,97,78
2017-01-05 14:20:00,世界之窗,86,89
2017-01-05 14:25:00,世界之窗,111,44
2017-01-05 14:30:00,世界之窗,112,124
2017-01-05 14:35:00,世界之窗,105,53
2017-01-05 14:40:00,世界之窗,80,100
2017-01-05 14:45:00,世界之窗,98,110
2017-01-05 14:50:00,世界之窗,87,107
2017-01-05 14:55:00,世界之窗,81,85
2017-01-05 15:00:00,世界之窗,71,97
2017-01-05 15:05:00,世界之窗,83,95
2017-01-05 15:10:00,世界之窗,79,88
2017-01-05 15:15:00,世界之窗,85,104
2017-01-05 15:20:00,世界之窗,115,82
2017-01-05 15:25:00,世界之窗,103,91
2017-01-05 15:30:00,世界之窗,90,87
2017-01-05 15:35:00,世界之窗,103,90
2017-01-05 15:40:00,世界之窗,109,86
2017-01-05 15:45:00,世界之窗,79,80
2017-01-05 15:50:00,世界之窗,95,79
2017-01-05 15:55:00,世界之窗,106,103
2017-01-05 16:00:00,世界之窗,111,93
2017-01-05 16:05:00,世界之窗,86,112
2017-01-05 16:10:00,世界之窗,95,84
2017-01-05 16:15:00,世界之窗,88,112
2017-01-05 16:20:00,世界之窗,105,72
2017-01-05 16:25:00,世界之窗,80,122
2017-01-05 16:30:00,世界之窗,94,101
2017-01-05 16:35:00,世界之窗,104,78
2017-01-05 16:40:00,世界之窗,105,177
2017-01-05 16:45:00,世界之窗,102,110
2017-01-05 16:50:00,世界之窗,111,86
2017-01-05 16:55:00,世界之窗,109,137
2017-01-05 17:00:00,世界之窗,137,147
2017-01-05 17:05:00,世界之窗,118,113
2017-01-05 17:10:00,世界之窗,101,140
2017-01-05 17:15:00,世界之窗,118,137
2017-01-05 17:20:00,世界之窗,127,104
2017-01-05 17:25:00,世界之窗,128,194
2017-01-05 17:30:00,世界之窗,164,127
2017-01-05 17:35:00,世界之窗,154,157
2017-01-05 17:40:00,世界之窗,152,207
2017-01-05 17:45:00,世界之窗,171,179
2017-01-05 17:50:00,世界之窗,206,246
2017-01-05 17:55:00,世界之窗,147,264
2017-01-05 18:00:00,世界之窗,148,238
2017-01-05 18:05:00,世界之窗,242,306
2017-01-05 18:10:00,世界之窗,228,246
2017-01-05 18:15:00,世界之窗,209,305
2017-01-05 18:20:00,世界之窗,173,389
2017-01-05 18:25:00,世界之窗,165,346
2017-01-05 18:30:00,世界之窗,161,476
2017-01-05 18:35:00,世界之窗,166,369
2017-01-05 18:40:00,世界之窗,185,448
2017-01-05 18:45:00,世界之窗,162,452
2017-01-05 18:50:00,世界之窗,146,417
2017-01-05 18:55:00,世界之窗,171,362
2017-01-05 19:00:00,世界之窗,149,409
2017-01-05 19:05:00,世界之窗,154,258
2017-01-05 19:10:00,世界之窗,155,306
2017-01-05 19:15:00,世界之窗,160,320
2017-01-05 19:20:00,世界之窗,136,232
2017-01-05 19:25:00,世界之窗,134,308
2017-01-05 19:30:00,世界之窗,113,235
2017-01-05 19:35:00,世界之窗,111,240
2017-01-05 19:40:00,世界之窗,103,240
2017-01-05 19:45:00,世界之窗,94,226
2017-01-05 19:50:00,世界之窗,90,209
2017-01-05 19:55:00,世界之窗,131,173
2017-01-05 20:00:00,世界之窗,115,158
2017-01-05 20:05:00,世界之窗,111,147
2017-01-05 20:10:00,世界之窗,137,178
2017-01-05 20:15:00,世界之窗,113,155
2017-01-05 20:20:00,世界之窗,95,140
2017-01-05 20:25:00,世界之窗,109,205
2017-01-05 20:30:00,世界之窗,109,130
2017-01-05 20:35:00,世界之窗,117,154
2017-01-05 20:40:00,世界之窗,121,159
2017-01-05 20:45:00,世界之窗,153,166
2017-01-05 20:50:00,世界之窗,186,180
2017-01-05 20:55:00,世界之窗,147,107
2017-01-05 21:00:00,世界之窗,150,180
2017-01-05 21:05:00,世界之窗,127,153
2017-01-05 21:10:00,世界之窗,149,196
2017-01-05 21:15:00,世界之窗,108,104
2017-01-05 21:20:00,世界之窗,153,200
2017-01-05 21:25:00,世界之窗,132,185
2017-01-05 21:30:00,世界之窗,161,133
2017-01-05 21:35:00,世界之窗,100,167
2017-01-05 21:40:00,世界之窗,154,171
2017-01-05 21:45:00,世界之窗,117,98
2017-01-05 21:50:00,世界之窗,140,163
2017-01-05 21:55:00,世界之窗,115,116
2017-01-05 22:00:00,世界之窗,149,84
2017-01-05 22:05:00,世界之窗,149,154
2017-01-05 22:10:00,世界之窗,105,60
2017-01-05 22:15:00,世界之窗,89,206
2017-01-05 22:20:00,世界之窗,85,108
2017-01-05 22:25:00,世界之窗,77,76
2017-01-05 22:30:00,世界之窗,73,121
2017-01-05 22:35:00,世界之窗,75,112
2017-01-05 22:40:00,世界之窗,55,50
2017-01-05 22:45:00,世界之窗,46,147
2017-01-05 22:50:00,世界之窗,35,55
2017-01-05 22:55:00,世界之窗,29,81
2017-01-05 23:00:00,世界之窗,18,58
2017-01-05 23:05:00,世界之窗,19,56
2017-01-05 23:10:00,世界之窗,13,54
2017-01-05 23:15:00,世界之窗,18,34
2017-01-05 23:20:00,世界之窗,24,57
2017-01-05 23:25:00,世界之窗,6,34
2017-01-05 23:30:00,世界之窗,2,18
2017-01-05 23:35:00,世界之窗,0,32
2017-01-05 23:40:00,世界之窗,0,1
2017-01-06 00:55:00,世界之窗,1,0
2017-01-06 01:00:00,世界之窗,2,3
2017-01-06 05:05:00,世界之窗,1,1
2017-01-06 05:30:00,世界之窗,1,0
2017-01-06 06:10:00,世界之窗,1,0
2017-01-06 06:15:00,世界之窗,8,0
2017-01-06 06:20:00,世界之窗,9,0
2017-01-06 06:25:00,世界之窗,19,0
2017-01-06 06:30:00,世界之窗,31,1
2017-01-06 06:35:00,世界之窗,26,8
2017-01-06 06:40:00,世界之窗,42,9
2017-01-06 06:45:00,世界之窗,42,30
2017-01-06 06:50:00,世界之窗,60,12
2017-01-06 06:55:00,世界之窗,58,31
2017-01-06 07:00:00,世界之窗,79,33
2017-01-06 07:05:00,世界之窗,98,83
2017-01-06 07:10:00,世界之窗,81,51
2017-01-06 07:15:00,世界之窗,79,49
2017-01-06 07:20:00,世界之窗,119,94
2017-01-06 07:25:00,世界之窗,170,94
2017-01-06 07:30:00,世界之窗,163,73
2017-01-06 07:35:00,世界之窗,207,75
2017-01-06 07:40:00,世界之窗,216,117
2017-01-06 07:45:00,世界之窗,296,120
2017-01-06 07:50:00,世界之窗,271,140
2017-01-06 07:55:00,世界之窗,346,91
2017-01-06 08:00:00,世界之窗,363,148
2017-01-06 08:05:00,世界之窗,459,97
2017-01-06 08:10:00,世界之窗,493,112
2017-01-06 08:15:00,世界之窗,457,141
2017-01-06 08:20:00,世界之窗,528,154
2017-01-06 08:25:00,世界之窗,566,131
2017-01-06 08:30:00,世界之窗,553,137
2017-01-06 08:35:00,世界之窗,516,145
2017-01-06 08:40:00,世界之窗,419,174
2017-01-06 08:45:00,世界之窗,391,156
2017-01-06 08:50:00,世界之窗,357,222
2017-01-06 08:55:00,世界之窗,307,140
2017-01-06 09:00:00,世界之窗,290,152
2017-01-06 09:05:00,世界之窗,299,126
2017-01-06 09:10:00,世界之窗,253,124
